latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight,incendio,fecha,temperatura,humedad,pr_atm,temp_min,temp_max
-6.572,-51.097,312.6,1.5,1.2,10/19/2018,1645,A,41,6.0NRT,289.8,12.7,D,0,2018-10-19,301.463,85,990.19,301.463,301.463
-7.15,-55.486000000000004,304.1,3.3,1.7,10/19/2018,1645,A,0,6.0NRT,278.7,23.0,D,0,2018-10-19,307.963,45,989.46,307.963,307.963
-4.856,-40.079,327.2,2.6,1.5,10/19/2018,1645,A,67,6.0NRT,304.2,38.2,D,1,2018-10-19,305.438,44,966.28,305.438,305.438
-4.812,-39.894,328.8,2.7,1.6,10/19/2018,1645,A,71,6.0NRT,300.4,50.2,D,1,2018-10-19,307.188,34,973.09,307.188,307.188
-4.816,-39.919000000000004,324.9,2.7,1.6,10/19/2018,1645,A,47,6.0NRT,302.2,31.5,D,0,2018-10-19,305.438,44,966.28,305.438,305.438
-4.827,-39.988,326.1,2.6,1.6,10/19/2018,1645,A,64,6.0NRT,303.9,35.0,D,0,2018-10-19,305.438,44,966.28,305.438,305.438
-4.798,-39.895,325.5,2.7,1.6,10/19/2018,1645,A,52,6.0NRT,298.9,34.6,D,0,2018-10-19,307.188,34,973.09,307.188,307.188
-4.802,-39.921,324.8,2.7,1.6,10/19/2018,1645,A,26,6.0NRT,302.4,31.5,D,0,2018-10-19,305.438,44,966.28,305.438,305.438
-4.823,-39.897,325.7,2.7,1.6,10/19/2018,1645,A,65,6.0NRT,300.9,35.1,D,0,2018-10-19,307.188,34,973.09,307.188,307.188
-4.8260000000000005,-39.922,325.7,2.7,1.6,10/19/2018,1645,A,58,6.0NRT,301.8,34.8,D,0,2018-10-19,305.438,44,966.28,305.438,305.438
-4.851,-40.085,325.6,2.6,1.5,10/19/2018,1645,A,62,6.0NRT,303.8,32.7,D,0,2018-10-19,305.438,44,966.28,305.438,305.438
-4.823,-39.994,327.4,2.6,1.6,10/19/2018,1645,A,69,6.0NRT,303.6,42.0,D,1,2018-10-19,305.438,44,966.28,305.438,305.438
-4.795,-39.902,328.5,2.7,1.6,10/19/2018,1645,A,70,6.0NRT,299.1,50.6,D,1,2018-10-19,307.188,34,973.09,307.188,307.188
-4.774,-39.955,323.2,2.7,1.6,10/19/2018,1645,A,45,6.0NRT,302.5,27.6,D,0,2018-10-19,305.438,44,966.28,305.438,305.438
-5.471,-44.621,331.2,1.2,1.1,10/19/2018,1645,A,61,6.0NRT,305.8,17.3,D,0,2018-10-19,306.438,52,1000.89,306.438,306.438
-4.75,-39.983000000000004,321.7,2.6,1.6,10/19/2018,1645,A,35,6.0NRT,300.9,20.5,D,0,2018-10-19,305.438,44,966.28,305.438,305.438
-5.629,-46.526,321.4,1.0,1.0,10/19/2018,1645,A,35,6.0NRT,296.3,8.8,D,0,2018-10-19,305.163,62,988.17,305.163,305.163
-4.605,-39.667,324.1,2.8,1.6,10/19/2018,1645,A,55,6.0NRT,300.3,43.5,D,0,2018-10-19,307.188,34,973.09,307.188,307.188
-4.609,-39.693000000000005,323.1,2.8,1.6,10/19/2018,1645,A,46,6.0NRT,300.8,38.5,D,0,2018-10-19,307.188,34,973.09,307.188,307.188
-5.657,-46.977,319.1,1.0,1.0,10/19/2018,1645,A,48,6.0NRT,294.2,7.9,D,0,2018-10-19,305.163,62,988.17,305.163,305.163
-5.517,-46.129,320.9,1.0,1.0,10/19/2018,1645,A,42,6.0NRT,299.9,7.8,D,0,2018-10-19,303.988,81,995.71,303.988,303.988
-6.364,-52.637,316.7,1.9,1.4,10/19/2018,1645,A,60,6.0NRT,287.5,22.4,D,0,2018-10-19,299.163,96,984.52,299.163,299.163
-6.35,-52.576,323.0,1.9,1.3,10/19/2018,1645,A,80,6.0NRT,292.2,34.4,D,1,2018-10-19,299.163,96,984.52,299.163,299.163
-6.352,-52.593,341.1,1.9,1.3,10/19/2018,1645,A,92,6.0NRT,293.0,97.8,D,1,2018-10-19,299.163,96,984.52,299.163,299.163
-6.297999999999999,-52.74,313.3,2.0,1.4,10/19/2018,1645,A,70,6.0NRT,288.5,20.6,D,1,2018-10-19,299.163,96,984.52,299.163,299.163
-5.612,-47.75899999999999,319.0,1.0,1.0,10/19/2018,1645,A,59,6.0NRT,297.4,8.3,D,0,2018-10-19,305.813,67,1003.49,305.813,305.813
-5.202000000000001,-45.099,332.5,1.1,1.1,10/19/2018,1645,A,80,6.0NRT,299.2,24.4,D,1,2018-10-19,308.338,48,1005.27,308.338,308.338
-6.252000000000001,-52.611000000000004,317.4,1.9,1.3,10/19/2018,1645,A,75,6.0NRT,293.5,23.1,D,1,2018-10-19,302.838,71,993.76,302.838,302.838
-5.495,-47.65,326.0,1.0,1.0,10/19/2018,1645,A,76,6.0NRT,298.9,13.3,D,1,2018-10-19,305.188,71,996.92,305.188,305.188
-4.9319999999999995,-43.812,334.5,1.3,1.2,10/19/2018,1645,A,46,6.0NRT,311.4,30.0,D,0,2018-10-19,303.938,74,1008.59,303.938,303.938
-5.101,-45.11,326.6,1.1,1.1,10/19/2018,1645,A,54,6.0NRT,300.5,14.9,D,0,2018-10-19,308.338,48,1005.27,308.338,308.338
-5.103,-45.12,339.7,1.1,1.1,10/19/2018,1645,A,82,6.0NRT,300.7,38.1,D,1,2018-10-19,308.338,48,1005.27,308.338,308.338
-5.069,-45.021,351.4,1.1,1.1,10/19/2018,1645,A,90,6.0NRT,300.9,64.8,D,1,2018-10-19,307.038,55,1008.68,307.038,307.038
-5.07,-45.031000000000006,349.1,1.1,1.1,10/19/2018,1645,A,82,6.0NRT,297.7,59.2,D,1,2018-10-19,307.038,55,1008.68,307.038,307.038
-5.044,-45.118,354.3,1.1,1.1,10/19/2018,1645,A,84,6.0NRT,300.4,69.2,D,1,2018-10-19,307.038,55,1008.68,307.038,307.038
-5.032,-45.06399999999999,327.4,1.1,1.1,10/19/2018,1645,A,27,6.0NRT,300.5,15.1,D,0,2018-10-19,307.038,55,1008.68,307.038,307.038
-5.041,-45.125,383.8,1.1,1.1,10/19/2018,1645,A,75,6.0NRT,302.9,189.4,D,1,2018-10-19,307.038,55,1008.68,307.038,307.038
-4.631,-42.461000000000006,339.6,1.7,1.3,10/19/2018,1645,A,86,6.0NRT,306.4,57.5,D,1,2018-10-19,309.15,37,1008.0,309.15,309.15
-5.021,-45.117,330.1,1.1,1.1,10/19/2018,1645,A,78,6.0NRT,302.7,18.3,D,1,2018-10-19,307.038,55,1008.68,307.038,307.038
-5.265,-46.812,332.4,1.0,1.0,10/19/2018,1645,A,74,6.0NRT,297.6,20.0,D,1,2018-10-19,305.163,62,988.17,305.163,305.163
-4.268,-40.416,368.4,2.5,1.5,10/19/2018,1645,A,71,6.0NRT,299.5,362.5,D,1,2018-10-19,308.313,36,994.0,308.313,308.313
-4.984,-45.195,374.3,1.1,1.1,10/19/2018,1645,A,87,6.0NRT,299.5,142.2,D,1,2018-10-19,307.038,55,1008.68,307.038,307.038
-4.9639999999999995,-45.126000000000005,346.3,1.1,1.1,10/19/2018,1645,A,92,6.0NRT,302.8,52.7,D,1,2018-10-19,307.038,55,1008.68,307.038,307.038
-4.965,-45.136,333.1,1.1,1.1,10/19/2018,1645,A,81,6.0NRT,299.9,27.0,D,1,2018-10-19,307.038,55,1008.68,307.038,307.038
-4.934,-45.551,325.6,1.1,1.0,10/19/2018,1645,A,49,6.0NRT,300.7,12.8,D,0,2018-10-19,301.738,89,1004.14,301.738,301.738
-6.252000000000001,-55.22,314.5,3.1,1.7,10/19/2018,1645,A,72,6.0NRT,288.8,42.7,D,1,2018-10-19,306.488,46,993.03,306.488,306.488
-6.255,-55.247,311.5,3.1,1.7,10/19/2018,1645,A,64,6.0NRT,288.7,33.2,D,0,2018-10-19,306.488,46,993.03,306.488,306.488
-4.925,-45.553000000000004,335.6,1.1,1.0,10/19/2018,1645,A,84,6.0NRT,300.9,26.9,D,1,2018-10-19,301.738,89,1004.14,301.738,301.738
-4.918,-45.549,329.4,1.1,1.0,10/19/2018,1645,A,74,6.0NRT,301.5,17.8,D,1,2018-10-19,301.738,89,1004.14,301.738,301.738
-4.918,-45.608999999999995,325.2,1.1,1.0,10/19/2018,1645,A,43,6.0NRT,304.3,12.8,D,0,2018-10-19,301.738,89,1004.14,301.738,301.738
-4.919,-45.619,332.2,1.1,1.0,10/19/2018,1645,A,81,6.0NRT,302.6,23.2,D,1,2018-10-19,301.738,89,1004.14,301.738,301.738
-5.376,-48.883,322.2,1.1,1.0,10/19/2018,1645,A,60,6.0NRT,295.6,12.8,D,0,2018-10-19,309.15,53,1010.0,309.15,309.15
-6.252999999999999,-55.225,317.7,3.1,1.7,10/19/2018,1645,A,76,6.0NRT,288.9,58.1,D,1,2018-10-19,306.488,46,993.03,306.488,306.488
-5.222,-48.188,324.5,1.0,1.0,10/19/2018,1645,A,57,6.0NRT,294.6,14.1,D,0,2018-10-19,305.813,67,1003.49,305.813,305.813
-5.224,-48.196999999999996,320.0,1.0,1.0,10/19/2018,1645,A,25,6.0NRT,296.6,9.4,D,0,2018-10-19,305.813,67,1003.49,305.813,305.813
-5.58,-51.062,308.0,1.4,1.2,10/19/2018,1645,A,34,6.0NRT,274.1,9.8,D,0,2018-10-19,304.913,63,990.19,304.913,304.913
-3.977,-40.226,332.8,2.6,1.6,10/19/2018,1645,A,69,6.0NRT,297.9,73.0,D,1,2018-10-19,308.313,36,994.0,308.313,308.313
-5.153,-48.158,319.0,1.0,1.0,10/19/2018,1645,A,39,6.0NRT,294.2,9.7,D,0,2018-10-19,305.813,67,1003.49,305.813,305.813
-5.567,-51.208999999999996,308.1,1.5,1.2,10/19/2018,1645,A,32,6.0NRT,275.1,9.6,D,0,2018-10-19,304.913,63,990.19,304.913,304.913
-5.569,-51.222,313.7,1.5,1.2,10/19/2018,1645,A,56,6.0NRT,274.9,16.6,D,0,2018-10-19,304.913,63,990.19,304.913,304.913
-5.459,-51.083999999999996,315.9,1.4,1.2,10/19/2018,1645,A,72,6.0NRT,282.4,17.7,D,1,2018-10-19,304.913,63,990.19,304.913,304.913
-4.69,-45.70399999999999,422.9,1.1,1.0,10/19/2018,1645,A,87,6.0NRT,302.7,456.7,D,1,2018-10-19,301.738,89,1004.14,301.738,301.738
-4.849,-46.86,353.9,1.0,1.0,10/19/2018,1645,A,97,6.0NRT,301.5,61.4,D,1,2018-10-19,307.588,48,997.16,307.588,307.588
-4.85,-46.869,342.1,1.0,1.0,10/19/2018,1645,A,90,6.0NRT,298.1,38.2,D,1,2018-10-19,307.588,48,997.16,307.588,307.588
-4.819,-46.788999999999994,334.7,1.0,1.0,10/19/2018,1645,A,75,6.0NRT,300.9,23.4,D,1,2018-10-19,307.588,48,997.16,307.588,307.588
-4.809,-46.781000000000006,336.8,1.0,1.0,10/19/2018,1645,A,66,6.0NRT,302.5,24.6,D,1,2018-10-19,307.588,48,997.16,307.588,307.588
-4.81,-46.79,459.2,1.0,1.0,10/19/2018,1645,A,100,6.0NRT,317.3,834.6,D,1,2018-10-19,307.588,48,997.16,307.588,307.588
-4.812,-46.799,423.5,1.0,1.0,10/19/2018,1645,A,87,6.0NRT,306.6,416.3,D,1,2018-10-19,307.588,48,997.16,307.588,307.588
-4.638999999999999,-45.66,376.5,1.1,1.0,10/19/2018,1645,A,100,6.0NRT,304.7,145.3,D,1,2018-10-19,301.738,89,1004.14,301.738,301.738
-4.64,-45.669,354.9,1.1,1.0,10/19/2018,1645,A,97,6.0NRT,303.7,70.7,D,1,2018-10-19,301.738,89,1004.14,301.738,301.738
-4.8,-46.782,336.2,1.0,1.0,10/19/2018,1645,A,83,6.0NRT,297.9,22.1,D,1,2018-10-19,307.588,48,997.16,307.588,307.588
-4.802,-46.791000000000004,339.6,1.0,1.0,10/19/2018,1645,A,88,6.0NRT,299.0,28.5,D,1,2018-10-19,307.588,48,997.16,307.588,307.588
-3.835,-40.306999999999995,327.8,2.6,1.5,10/19/2018,1645,A,55,6.0NRT,299.8,44.4,D,0,2018-10-19,308.238,37,1003.81,308.238,308.238
-4.703,-46.172,360.7,1.0,1.0,10/19/2018,1645,A,100,6.0NRT,305.7,75.8,D,1,2018-10-19,303.638,63,995.95,303.638,303.638
-4.705,-46.181000000000004,387.6,1.0,1.0,10/19/2018,1645,A,100,6.0NRT,309.5,180.9,D,1,2018-10-19,303.638,63,995.95,303.638,303.638
-4.694,-46.173,368.7,1.0,1.0,10/19/2018,1645,A,100,6.0NRT,304.5,98.7,D,1,2018-10-19,303.638,63,995.95,303.638,303.638
-4.695,-46.183,467.4,1.0,1.0,10/19/2018,1645,A,100,6.0NRT,322.3,1001.2,D,1,2018-10-19,303.638,63,995.95,303.638,303.638
-4.686,-46.184,334.2,1.0,1.0,10/19/2018,1645,A,79,6.0NRT,303.9,16.9,D,1,2018-10-19,303.638,63,995.95,303.638,303.638
-4.574,-45.669,359.8,1.1,1.0,10/19/2018,1645,A,99,6.0NRT,297.3,87.6,D,1,2018-10-19,301.738,89,1004.14,301.738,301.738
-4.646,-46.214,435.9,1.0,1.0,10/19/2018,1645,A,87,6.0NRT,314.4,559.3,D,1,2018-10-19,303.638,63,995.95,303.638,303.638
-4.647,-46.224,361.2,1.0,1.0,10/19/2018,1645,A,94,6.0NRT,302.7,79.7,D,1,2018-10-19,303.638,63,995.95,303.638,303.638
-4.637,-46.216,331.8,1.0,1.0,10/19/2018,1645,A,44,6.0NRT,304.3,18.4,D,0,2018-10-19,303.638,63,995.95,303.638,303.638
-4.353,-44.324,328.2,1.3,1.1,10/19/2018,1645,A,57,6.0NRT,306.4,17.9,D,0,2018-10-19,308.313,44,1013.62,308.313,308.313
-4.565,-45.978,354.9,1.1,1.0,10/19/2018,1645,A,97,6.0NRT,303.9,66.7,D,1,2018-10-19,303.638,63,995.95,303.638,303.638
-5.058,-49.716,321.1,1.2,1.1,10/19/2018,1645,A,73,6.0NRT,297.5,14.4,D,1,2018-10-19,305.913,56,1004.38,305.913,305.913
-5.053,-49.713,320.4,1.2,1.1,10/19/2018,1645,A,76,6.0NRT,296.6,13.8,D,1,2018-10-19,305.913,56,1004.38,305.913,305.913
-4.564,-47.181999999999995,325.2,1.0,1.0,10/19/2018,1645,A,75,6.0NRT,298.2,13.3,D,1,2018-10-19,306.238,53,990.52,306.238,306.238
-5.702000000000001,-55.768,308.4,3.3,1.7,10/19/2018,1645,A,52,6.0NRT,289.4,30.2,D,0,2018-10-19,308.238,49,1002.27,308.238,308.238
-4.876,-49.9,317.2,1.2,1.1,10/19/2018,1645,A,73,6.0NRT,293.1,10.9,D,1,2018-10-19,305.913,56,1004.38,305.913,305.913
-4.475,-47.147,331.8,1.0,1.0,10/19/2018,1645,A,82,6.0NRT,302.6,18.4,D,1,2018-10-19,307.388,53,1002.92,307.388,307.388
-4.855,-49.891999999999996,328.1,1.2,1.1,10/19/2018,1645,A,83,6.0NRT,294.6,24.2,D,1,2018-10-19,305.913,56,1004.38,305.913,305.913
-4.637,-48.54,314.2,1.0,1.0,10/19/2018,1645,A,50,6.0NRT,289.3,7.3,D,0,2018-10-19,306.388,54,998.62,306.388,306.388
-4.6080000000000005,-48.468999999999994,313.0,1.0,1.0,10/19/2018,1645,A,51,6.0NRT,290.6,7.3,D,0,2018-10-19,306.388,54,998.62,306.388,306.388
-4.766,-49.835,330.8,1.2,1.1,10/19/2018,1645,A,85,6.0NRT,295.7,28.2,D,1,2018-10-19,305.913,56,1004.38,305.913,305.913
-4.727,-49.63,321.4,1.1,1.1,10/19/2018,1645,A,63,6.0NRT,291.8,13.6,D,0,2018-10-19,305.913,56,1004.38,305.913,305.913
-4.541,-48.645,333.6,1.0,1.0,10/19/2018,1645,A,85,6.0NRT,295.2,27.8,D,1,2018-10-19,306.388,54,998.62,306.388,306.388
-4.543,-48.653999999999996,328.4,1.0,1.0,10/19/2018,1645,A,81,6.0NRT,295.8,20.2,D,1,2018-10-19,306.388,54,998.62,306.388,306.388
-4.533,-48.643,329.2,1.0,1.0,10/19/2018,1645,A,62,6.0NRT,294.8,21.7,D,0,2018-10-19,306.388,54,998.62,306.388,306.388
-4.534,-48.653,356.1,1.0,1.0,10/19/2018,1645,A,85,6.0NRT,297.9,73.1,D,1,2018-10-19,306.388,54,998.62,306.388,306.388
-4.672,-49.75899999999999,335.2,1.2,1.1,10/19/2018,1645,A,88,6.0NRT,294.5,33.7,D,1,2018-10-19,305.913,56,1004.38,305.913,305.913
-4.473,-48.68,321.5,1.0,1.0,10/19/2018,1645,A,71,6.0NRT,299.6,11.8,D,1,2018-10-19,307.163,51,1007.05,307.163,307.163
-4.474,-48.69,327.7,1.0,1.0,10/19/2018,1645,A,80,6.0NRT,298.6,18.6,D,1,2018-10-19,307.163,51,1007.05,307.163,307.163
-4.085,-46.041000000000004,333.5,1.1,1.0,10/19/2018,1645,A,83,6.0NRT,301.2,25.3,D,1,2018-10-19,307.963,46,1005.68,307.963,307.963
-4.482,-48.88,319.1,1.1,1.0,10/19/2018,1645,A,28,6.0NRT,295.6,8.7,D,0,2018-10-19,307.163,51,1007.05,307.163,307.163
-4.325,-47.898,336.9,1.0,1.0,10/19/2018,1645,A,87,6.0NRT,297.4,31.1,D,1,2018-10-19,307.088,50,999.6,307.088,307.088
-4.368,-48.72,314.6,1.0,1.0,10/19/2018,1645,A,39,6.0NRT,294.6,7.3,D,0,2018-10-19,307.163,51,1007.05,307.163,307.163
-4.329,-48.77,320.8,1.0,1.0,10/19/2018,1645,A,69,6.0NRT,296.0,12.0,D,1,2018-10-19,307.163,51,1007.05,307.163,307.163
-4.331,-48.78,327.5,1.0,1.0,10/19/2018,1645,A,80,6.0NRT,298.0,19.8,D,1,2018-10-19,307.163,51,1007.05,307.163,307.163
-4.127,-47.413000000000004,372.9,1.0,1.0,10/19/2018,1645,A,100,6.0NRT,302.9,113.1,D,1,2018-10-19,307.388,53,1002.92,307.388,307.388
-4.128,-47.422,375.1,1.0,1.0,10/19/2018,1645,A,100,6.0NRT,304.1,121.8,D,1,2018-10-19,307.388,53,1002.92,307.388,307.388
-4.118,-47.413999999999994,324.4,1.0,1.0,10/19/2018,1645,A,39,6.0NRT,302.8,10.2,D,0,2018-10-19,307.388,53,1002.92,307.388,307.388
-3.446,-42.92,324.5,1.6,1.3,10/19/2018,1645,A,57,6.0NRT,304.8,16.4,D,0,2018-10-19,308.538,44,1009.73,308.538,308.538
-3.449,-42.934,329.5,1.6,1.3,10/19/2018,1645,A,73,6.0NRT,303.1,27.2,D,1,2018-10-19,308.538,44,1009.73,308.538,308.538
-4.446000000000001,-49.878,316.6,1.2,1.1,10/19/2018,1645,A,28,6.0NRT,296.7,9.0,D,0,2018-10-19,304.488,68,1009.24,304.488,304.488
-4.4030000000000005,-50.008,321.7,1.2,1.1,10/19/2018,1645,A,75,6.0NRT,295.7,16.3,D,1,2018-10-19,304.488,68,1009.24,304.488,304.488
-4.404,-50.018,330.0,1.2,1.1,10/19/2018,1645,A,83,6.0NRT,294.0,28.4,D,1,2018-10-19,304.488,68,1009.24,304.488,304.488
-4.037,-47.614,327.4,1.0,1.0,10/19/2018,1645,A,65,6.0NRT,305.2,16.7,D,0,2018-10-19,307.388,53,1002.92,307.388,307.388
-4.038,-47.623000000000005,325.2,1.0,1.0,10/19/2018,1645,A,49,6.0NRT,304.4,13.8,D,0,2018-10-19,307.388,53,1002.92,307.388,307.388
-4.13,-48.858999999999995,324.4,1.1,1.0,10/19/2018,1645,A,77,6.0NRT,297.2,14.8,D,1,2018-10-19,307.163,51,1007.05,307.163,307.163
-4.131,-48.868,325.9,1.1,1.0,10/19/2018,1645,A,78,6.0NRT,298.7,16.3,D,1,2018-10-19,307.163,51,1007.05,307.163,307.163
-4.079,-48.815,324.2,1.0,1.0,10/19/2018,1645,A,77,6.0NRT,298.0,14.1,D,1,2018-10-19,307.163,51,1007.05,307.163,307.163
-4.08,-48.824,320.1,1.0,1.0,10/19/2018,1645,A,53,6.0NRT,299.4,8.9,D,0,2018-10-19,307.163,51,1007.05,307.163,307.163
-3.9139999999999997,-47.726000000000006,327.0,1.0,1.0,10/19/2018,1645,A,80,6.0NRT,299.1,17.6,D,1,2018-10-19,307.088,50,999.6,307.088,307.088
-3.0669999999999997,-41.983000000000004,322.5,2.0,1.4,10/19/2018,1645,A,63,6.0NRT,301.8,20.2,D,0,2018-10-19,305.15,40,1009.0,305.15,305.15
-3.9360000000000004,-48.006,329.0,1.0,1.0,10/19/2018,1645,A,61,6.0NRT,299.3,18.4,D,0,2018-10-19,307.088,50,999.6,307.088,307.088
-4.079,-49.281000000000006,314.1,1.1,1.0,10/19/2018,1645,A,42,6.0NRT,294.2,6.4,D,0,2018-10-19,305.738,60,1008.68,305.738,305.738
-2.968,-41.768,320.6,2.1,1.4,10/19/2018,1645,A,46,6.0NRT,299.7,20.9,D,0,2018-10-19,305.15,40,1009.0,305.15,305.15
-4.172,-50.123999999999995,317.1,1.2,1.1,10/19/2018,1645,A,45,6.0NRT,295.1,9.7,D,0,2018-10-19,306.388,63,1002.51,306.388,306.388
-3.932,-48.89,318.2,1.1,1.0,10/19/2018,1645,A,63,6.0NRT,299.3,11.1,D,0,2018-10-19,307.163,51,1007.05,307.163,307.163
-4.218999999999999,-51.023999999999994,309.7,1.4,1.2,10/19/2018,1645,A,18,6.0NRT,288.8,5.8,D,0,2018-10-19,306.163,60,1004.95,306.163,306.163
-4.875,-56.026,312.6,3.4,1.7,10/19/2018,1645,A,62,6.0NRT,287.5,48.0,D,0,2018-10-19,305.063,70,998.46,305.063,305.063
-2.971,-42.73,327.1,1.7,1.3,10/19/2018,1645,A,68,6.0NRT,305.0,18.9,D,1,2018-10-19,306.413,49,1016.79,306.413,306.413
-2.952,-42.685,335.0,1.7,1.3,10/19/2018,1645,A,83,6.0NRT,303.4,40.8,D,1,2018-10-19,306.413,49,1016.79,306.413,306.413
-2.9389999999999996,-42.672,329.5,1.7,1.3,10/19/2018,1645,A,76,6.0NRT,304.0,23.8,D,1,2018-10-19,306.413,49,1016.79,306.413,306.413
-2.9410000000000003,-42.687,337.5,1.7,1.3,10/19/2018,1645,A,85,6.0NRT,304.9,47.9,D,1,2018-10-19,306.413,49,1016.79,306.413,306.413
-4.027,-50.236999999999995,327.9,1.2,1.1,10/19/2018,1645,A,72,6.0NRT,291.7,23.7,D,1,2018-10-19,306.388,63,1002.51,306.388,306.388
-2.9419999999999997,-42.678000000000004,340.4,1.7,1.3,10/19/2018,1645,A,87,6.0NRT,304.8,59.8,D,1,2018-10-19,306.413,49,1016.79,306.413,306.413
-2.944,-42.693999999999996,330.6,1.7,1.3,10/19/2018,1645,A,78,6.0NRT,304.8,25.7,D,1,2018-10-19,306.413,49,1016.79,306.413,306.413
-4.024,-50.233000000000004,339.3,1.2,1.1,10/19/2018,1645,A,85,6.0NRT,292.5,45.2,D,1,2018-10-19,306.388,63,1002.51,306.388,306.388
-4.013999999999999,-50.235,427.8,1.2,1.1,10/19/2018,1645,A,100,6.0NRT,300.6,601.9,D,1,2018-10-19,306.388,63,1002.51,306.388,306.388
-4.005,-50.236000000000004,355.9,1.2,1.1,10/19/2018,1645,A,98,6.0NRT,294.6,88.6,D,1,2018-10-19,306.388,63,1002.51,306.388,306.388
-3.966,-50.035,362.6,1.2,1.1,10/19/2018,1645,A,75,6.0NRT,292.8,113.4,D,1,2018-10-19,304.488,68,1009.24,304.488,304.488
-4.0169999999999995,-50.468999999999994,322.1,1.2,1.1,10/19/2018,1645,A,39,6.0NRT,292.0,17.2,D,0,2018-10-19,306.388,63,1002.51,306.388,306.388
-4.0089999999999995,-50.481,324.6,1.2,1.1,10/19/2018,1645,A,42,6.0NRT,293.4,20.4,D,0,2018-10-19,306.388,63,1002.51,306.388,306.388
-3.284,-45.831,346.1,1.1,1.0,10/19/2018,1645,A,92,6.0NRT,300.8,49.5,D,1,2018-10-19,303.038,82,1011.51,303.038,303.038
-3.285,-45.84,325.2,1.1,1.0,10/19/2018,1645,A,71,6.0NRT,300.8,14.0,D,1,2018-10-19,303.038,82,1011.51,303.038,303.038
-3.8289999999999997,-50.06,326.5,1.2,1.1,10/19/2018,1645,A,47,6.0NRT,288.7,22.5,D,0,2018-10-19,306.313,60,1011.11,306.313,306.313
-3.818,-50.051,440.5,1.2,1.1,10/19/2018,1645,A,94,6.0NRT,296.4,744.0,D,1,2018-10-19,306.313,60,1011.11,306.313,306.313
-3.819,-50.062,445.3,1.2,1.1,10/19/2018,1645,A,100,6.0NRT,295.9,817.2,D,1,2018-10-19,306.313,60,1011.11,306.313,306.313
-3.8139999999999996,-50.048,373.7,1.2,1.1,10/19/2018,1645,A,87,6.0NRT,291.5,151.3,D,1,2018-10-19,306.313,60,1011.11,306.313,306.313
-3.815,-50.058,447.9,1.2,1.1,10/19/2018,1645,A,87,6.0NRT,304.5,856.7,D,1,2018-10-19,306.313,60,1011.11,306.313,306.313
